2022-12-13 20:51:12.281498 [src/ip_input.c:64] - Thread[netdev_rx_loop] Not sup IGMP
2022-12-13 20:51:28.468469 [src/socket.c:217] - Thread[timers] Socket fd 4101 pid 73014 state 3 sk_state 7 flags 2 poll 967 sport 49295 dport 8004 recv-q 0 send-q 0: 
2022-12-13 20:51:28.468474 [src/socket.c:217] - Thread[timers] Socket fd 4102 pid 73032 state 3 sk_state 7 flags 2 poll 966 sport 49306 dport 8002 recv-q 0 send-q 0: 
2022-12-13 20:51:28.468479 [src/socket.c:217] - Thread[timers] Socket fd 4103 pid 73035 state 3 sk_state 7 flags 2 poll 966 sport 49307 dport 8003 recv-q 0 send-q 0: 
2022-12-13 20:51:28.468484 [src/socket.c:217] - Thread[timers] Socket fd 4104 pid 73046 state 3 sk_state 7 flags 2048 poll 967 sport 49318 dport 8003 recv-q 0 send-q 0: 
2022-12-13 20:51:28.468489 [src/socket.c:217] - Thread[timers] Socket fd 4105 pid 73122 state 4 sk_state 8 flags 2 poll 284 sport 40179 dport 9999 recv-q 0 send-q 1: 
2022-12-13 20:51:28.468494 [src/socket.c:217] - Thread[timers] Socket fd 4106 pid 73171 state 4 sk_state 8 flags 2 poll 284 sport 40260 dport 9999 recv-q 0 send-q 1: 
2022-12-13 20:51:28.468499 [src/socket.c:217] - Thread[timers] Socket fd 4107 pid 73313 state 3 sk_state 3 flags 2048 poll 772 sport 43021 dport 8002 recv-q 0 send-q 1: 
2022-12-13 20:51:28.468504 [src/socket.c:217] - Thread[timers] Socket fd 4108 pid 73324 state 3 sk_state 7 flags 2048 poll 967 sport 43722 dport 8004 recv-q 0 send-q 0: 
2022-12-13 20:51:28.468509 [src/socket.c:217] - Thread[timers] Socket fd 4109 pid 73417 state 4 sk_state 8 flags 2 poll 284 sport 44603 dport 9999 recv-q 0 send-q 1: 
2022-12-13 20:51:28.468525 [src/timer.c:27] - Thread[timers] TIMERS: Total amount currently 12
2022-12-13 20:51:28.504446 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:28.606069 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:28.707306 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:28.808727 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:28.909777 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:29.010383 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:29.111606 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:29.212505 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:29.314223 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:29.416455 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:29.517872 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:29.619223 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:29.720845 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:29.821434 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:29.922243 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:30.023160 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:30.124678 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:30.226081 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:30.328074 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:30.429132 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:30.529958 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:30.631523 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:30.732879 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:30.834521 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:30.936232 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:31.037862 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:31.139965 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:31.241401 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
2022-12-13 20:51:31.328265 [src/ipc.c:56] - Thread[ipc_loop] [IPC] on_recv ipc_read, fd 11 pid 73313
2022-12-13 20:51:31.328447 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 11 pid 73313
2022-12-13 20:51:31.328536 [src/ipc.c:56] - Thread[ipc_loop] [IPC] on_recv ipc_read, fd 11 pid 73313
2022-12-13 20:51:31.328630 [src/ipc.c:173] - Thread[ipc_loop] [IPC] on_recv ipc_close, fd 11 pid 73313
2022-12-13 20:51:31.334529 [src/ipc.c:157] - Thread[ipc_loop] [IPC] on_recv ipc_socket, fd 11 pid 73516
2022-12-13 20:51:31.334685 [src/ipc.c:127] - Thread[ipc_loop] [IPC] on_recv ipc_connect, fd 11 pid 73516
2022-12-13 20:51:31.343173 [src/ipc.c:261] - Thread[ipc_loop] [IPC] on_recv ipc_poll, fd 10 pid 72928
